bar_time,signal,reason,prob,grade,sl,tp,rr,zone_quality,htf_4h_bias,in_session,session_id,in_demand,in_supply,rule_good_session,rule_buy_score,rule_sell_score
2026-05-19 22:15:00,NONE,Grade B skipped (zone_quality=3.07 prob=0.631),0.0,,,,,3.074,-1.0,0,0,0,1,0,0.0,4.0
