timestamp,open,high,low,close,volume,hour,day_of_week,month,session_id
2022-01-02 18:00:00+00:00,1830.615,1831.73,1828.021,1828.453,1680.0,20,6,1,0
2022-01-02 22:00:00+00:00,1828.422,1831.542,1824.204,1825.685,9003.0,0,0,1,0
2022-01-03 02:00:00+00:00,1825.689,1825.952,1820.826,1824.004,7240.0,4,0,1,0
2022-01-03 06:00:00+00:00,1823.973,1827.457,1821.356,1822.834,9956.0,8,0,1,0
2022-01-03 10:00:00+00:00,1822.849,1823.183,1799.762,1801.842,30555.0,12,0,1,1
2022-01-03 14:00:00+00:00,1801.811,1802.949,1798.304,1801.66,13817.0,16,0,1,3
2022-01-03 18:00:00+00:00,1801.652,1804.517,1800.931,1804.101,5498.0,20,0,1,0
2022-01-03 22:00:00+00:00,1804.127,1807.045,1802.902,1804.171,11165.0,0,1,1,0
2022-01-04 02:00:00+00:00,1804.182,1807.354,1803.133,1805.807,9804.0,4,1,1,0
2022-01-04 06:00:00+00:00,1805.839,1808.535,1801.898,1803.948,13070.0,8,1,1,0
2022-01-04 10:00:00+00:00,1803.944,1816.68,1798.452,1814.601,27531.0,12,1,1,1
2022-01-04 14:00:00+00:00,1814.631,1815.537,1811.62,1814.502,12828.0,16,1,1,3
2022-01-04 18:00:00+00:00,1814.469,1815.365,1813.032,1813.873,4521.0,20,1,1,0
2022-01-04 22:00:00+00:00,1813.885,1816.448,1812.714,1815.366,8347.0,0,2,1,0
2022-01-05 02:00:00+00:00,1815.336,1817.006,1812.31,1813.429,8451.0,4,2,1,0
2022-01-05 06:00:00+00:00,1813.436,1820.697,1813.313,1818.639,11326.0,8,2,1,0
2022-01-05 10:00:00+00:00,1818.671,1829.591,1814.719,1823.237,23398.0,12,2,1,1
2022-01-05 14:00:00+00:00,1823.268,1825.576,1812.416,1812.933,19503.0,16,2,1,3
2022-01-05 18:00:00+00:00,1812.903,1814.181,1808.259,1810.306,8732.0,20,2,1,0
2022-01-05 22:00:00+00:00,1810.339,1811.475,1806.521,1806.968,11521.0,0,3,1,0
2022-01-06 02:00:00+00:00,1806.972,1807.484,1799.019,1800.908,13973.0,4,3,1,0
2022-01-06 06:00:00+00:00,1800.903,1806.892,1793.554,1797.416,18515.0,8,3,1,0
2022-01-06 10:00:00+00:00,1797.385,1800.387,1786.828,1790.663,34324.0,12,3,1,1
2022-01-06 14:00:00+00:00,1790.677,1793.454,1786.332,1787.945,14658.0,16,3,1,3
2022-01-06 18:00:00+00:00,1787.962,1791.605,1787.381,1791.365,5886.0,20,3,1,0
2022-01-06 22:00:00+00:00,1791.381,1793.133,1789.704,1792.777,8970.0,0,4,1,0
2022-01-07 02:00:00+00:00,1792.797,1792.921,1787.996,1789.782,8625.0,4,4,1,0
2022-01-07 06:00:00+00:00,1789.752,1793.888,1787.732,1793.247,10810.0,8,4,1,0
2022-01-07 10:00:00+00:00,1793.148,1795.926,1782.289,1789.224,37177.0,12,4,1,1
2022-01-07 14:00:00+00:00,1789.254,1798.604,1789.242,1796.725,15909.0,16,4,1,3
2022-01-07 18:00:00+00:00,1796.692,1797.445,1794.286,1796.899,3925.0,20,4,1,0
2022-01-09 18:00:00+00:00,1794.898,1796.069,1794.505,1795.087,1989.0,20,6,1,0
2022-01-09 22:00:00+00:00,1795.117,1796.66,1791.675,1792.115,10832.0,0,0,1,0
2022-01-10 02:00:00+00:00,1792.084,1795.519,1791.311,1793.578,8495.0,4,0,1,0
2022-01-10 06:00:00+00:00,1793.611,1802.257,1792.092,1800.457,13521.0,8,0,1,0
2022-01-10 10:00:00+00:00,1800.425,1801.377,1790.033,1793.394,24277.0,12,0,1,1
2022-01-10 14:00:00+00:00,1793.363,1801.623,1793.211,1800.849,14056.0,16,0,1,3
2022-01-10 18:00:00+00:00,1800.819,1802.899,1799.636,1801.225,6297.0,20,0,1,0
2022-01-10 22:00:00+00:00,1801.195,1807.776,1801.195,1805.921,10155.0,0,1,1,0
2022-01-11 02:00:00+00:00,1805.941,1809.775,1805.529,1809.138,10447.0,4,1,1,0
2022-01-11 06:00:00+00:00,1809.17,1810.196,1804.311,1806.441,11399.0,8,1,1,0
2022-01-11 10:00:00+00:00,1806.41,1811.914,1801.7,1811.642,21923.0,12,1,1,1
2022-01-11 14:00:00+00:00,1811.611,1821.161,1809.991,1820.767,16924.0,16,1,1,3
2022-01-11 18:00:00+00:00,1820.737,1823.249,1820.048,1820.681,6618.0,20,1,1,0
2022-01-11 22:00:00+00:00,1820.647,1822.506,1818.058,1818.063,9754.0,0,2,1,0
2022-01-12 02:00:00+00:00,1818.055,1821.487,1815.715,1817.22,9271.0,4,2,1,0
2022-01-12 06:00:00+00:00,1817.251,1818.457,1814.465,1817.166,10441.0,8,2,1,0
2022-01-12 10:00:00+00:00,1817.135,1825.04,1816.329,1823.744,26508.0,12,2,1,1
2022-01-12 14:00:00+00:00,1823.718,1827.977,1820.099,1827.966,13175.0,16,2,1,3
2022-01-12 18:00:00+00:00,1827.998,1828.061,1824.864,1825.28,5569.0,20,2,1,0
2022-01-12 22:00:00+00:00,1825.249,1826.587,1823.987,1825.117,8993.0,0,3,1,0
2022-01-13 02:00:00+00:00,1825.105,1828.107,1823.432,1826.633,9320.0,4,3,1,0
2022-01-13 06:00:00+00:00,1826.595,1827.517,1819.0,1823.588,12181.0,8,3,1,0
2022-01-13 10:00:00+00:00,1823.556,1825.924,1814.161,1814.586,22627.0,12,3,1,1
2022-01-13 14:00:00+00:00,1814.556,1821.917,1812.206,1820.97,13288.0,16,3,1,3
2022-01-13 18:00:00+00:00,1821.0,1822.844,1820.696,1820.817,5351.0,20,3,1,0
2022-01-13 22:00:00+00:00,1820.785,1827.087,1819.543,1826.03,11473.0,0,4,1,0
2022-01-14 02:00:00+00:00,1826.026,1828.026,1825.527,1826.711,9733.0,4,4,1,0
2022-01-14 06:00:00+00:00,1826.723,1829.045,1819.655,1822.433,12262.0,8,4,1,0
2022-01-14 10:00:00+00:00,1822.402,1827.46,1819.193,1821.019,27095.0,12,4,1,1
2022-01-14 14:00:00+00:00,1821.033,1821.796,1814.63,1818.196,14875.0,16,4,1,3
2022-01-14 18:00:00+00:00,1818.227,1818.856,1816.376,1817.639,4016.0,20,4,1,0
2022-01-16 18:00:00+00:00,1817.663,1818.081,1815.859,1816.379,1623.0,20,6,1,0
2022-01-16 22:00:00+00:00,1816.377,1819.422,1813.109,1818.793,9608.0,0,0,1,0
2022-01-17 02:00:00+00:00,1818.798,1822.298,1818.217,1821.95,8327.0,4,0,1,0
2022-01-17 06:00:00+00:00,1821.981,1823.141,1819.756,1821.236,7975.0,8,0,1,0
2022-01-17 10:00:00+00:00,1821.239,1821.458,1817.532,1818.808,10985.0,12,0,1,1
2022-01-17 14:00:00+00:00,1818.803,1819.95,1817.787,1818.267,3251.0,16,0,1,3
2022-01-17 18:00:00+00:00,1818.483,1819.246,1818.337,1819.029,999.0,20,0,1,0
2022-01-17 22:00:00+00:00,1818.985,1822.726,1815.062,1816.281,10705.0,0,1,1,0
2022-01-18 02:00:00+00:00,1816.279,1818.207,1812.758,1816.185,13696.0,4,1,1,0
2022-01-18 06:00:00+00:00,1816.154,1817.15,1809.087,1813.053,14456.0,8,1,1,0
2022-01-18 10:00:00+00:00,1813.05,1820.05,1805.73,1819.866,31127.0,12,1,1,1
