timestamp,open,high,low,close,volume,hour,day_of_week,month,session_id,year,candle_size,body_size,wick_upper,wick_lower,demand_zone_top,demand_zone_bottom,demand_zone_strength,demand_zone_fresh,demand_zone_touches,demand_zone_consolidation,demand_zone_age_bars,supply_zone_top,supply_zone_bottom,supply_zone_strength,supply_zone_fresh,supply_zone_touches,supply_zone_consolidation,supply_zone_age_bars,nearest_demand_dist_atr,nearest_supply_dist_atr,in_demand_zone,in_supply_zone,between_zones,bullish_engulfing,bearish_engulfing,pin_bar_bullish,pin_bar_bearish,higher_low,lower_high,bos_bullish,bos_bearish,buy_confirmation_score,sell_confirmation_score,atr_14,rsi_14,ema_20,ema_50,ema_200,ema_spread_atr,price_above_ema20,price_above_ema50,price_above_ema200,ema_trend_bias,bb_position,bb_width_atr,volume_ratio,body_atr_ratio,momentum_5,momentum_10,htf_demand_zone_top,htf_demand_zone_bottom,htf_supply_zone_top,htf_supply_zone_bottom,htf_1h_bias,htf_4h_bias,htf_aligned,demand_zone_quality,supply_zone_quality,active_zone_quality,demand_freshness_score,supply_freshness_score,rule_valid_buy_setup,rule_valid_sell_setup,rule_htf_aligned_buy,rule_htf_aligned_sell,rule_htf_strong_buy,rule_htf_strong_sell,rule_fresh_zone,rule_fresh_demand,rule_fresh_supply,rule_confirmed_buy,rule_confirmed_sell,rule_good_session,rule_valid_hour,rule_zone_has_room,rule_buy_score,rule_sell_score,in_session,macro_trend_20,macro_trend_50,macro_momentum_20,macro_bull_pct_20,macro_hh_hl,macro_lh_ll,macro_adx_14,macro_trending,macro_price_vs_ema50,macro_price_vs_ema200,macro_ema_alignment,macro_atr_ratio,macro_swing_high_dist,macro_swing_low_dist,macro_range_pos_50
2022-02-17 18:00:00+00:00,1899.888,1900.234,1897.275,1899.944,7369.0,20,3,2,0.0,2022,2.9589999999998327,0.05600000000004002,0.2899999999999636,2.612999999999829,1895.275,1882.752,1.1455461568227998,0.0,2.0,0.5534311592046708,2.0,,,,,,,,0.5204749797634222,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,8.9706521572317,87.21660116952214,1871.918805709229,1853.28585610828,1830.469446457626,2.0771008923724605,1.0,1.0,1.0,1.0,0.9716212332469383,7.123264140381686,0.4359181403823231,0.006242578467931739,2.8506288675327793,4.9907185358768595,,,,,0.0,0.0,0.0,1.4805386955143574,1.0,0.0,0.6172839506172839,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,4.060239774696023,4.735213213251155,1.0,1.0,0.0,0.0,0.5
2022-02-17 22:00:00+00:00,1899.977,1902.395,1888.033,1891.021,14541.0,0,4,2,0.0,2022,14.36200000000008,8.956000000000131,2.4179999999998927,2.9880000000000564,1895.275,1882.752,1.1455461568227998,0.0,2.0,0.5534311592046708,3.0,1902.395,1891.021,0.9242996390863891,1.0,0.0,0.4397714894103878,0.0,-0.43903200811451143,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.689498536267484,67.20417341542034,1873.73806230835,1854.7656656726613,1831.0719494779482,1.958036998991809,1.0,1.0,1.0,1.0,0.8012068643512559,6.874781958083809,0.8874174206246281,0.9242996390863891,1.5402241864364727,3.573146728946914,,,,,0.0,0.0,0.0,1.4287554631618395,3.211555495776597,1.4287554631618395,0.6134969325153374,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.9191007795026459,1.0,2.726825054313806,3.428564481053651,1.0,1.0,0.0,0.0,0.5
2022-02-18 02:00:00+00:00,1891.031,1893.336,1889.518,1891.618,11837.0,4,4,2,0.0,2022,3.8179999999999836,0.5869999999999891,1.7180000000000746,1.51299999999992,1895.275,1882.752,1.1455461568227998,0.0,3.0,0.5534311592046708,4.0,1902.395,1891.021,0.9242996390863891,0.0,1.0,0.4397714894103878,1.0,-0.41059291249577184,-0.06702870351653195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.90663206476515,67.7750009026285,1875.4409135170783,1856.2108552541256,1831.6743977418494,2.159071815599897,1.0,1.0,1.0,1.0,0.7839982501279413,7.761652099864194,0.714346062859074,0.0659059446636597,0.9004526000043601,3.2504991549534052,,,,,0.0,0.0,0.0,1.4855558462958363,1.7631443768566952,1.4855558462958363,0.5154639175257733,0.7633587786259541,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8489881217382724,1.0,2.914571470114001,3.7591731715275203,1.0,1.0,0.0,0.0,0.5
2022-02-18 06:00:00+00:00,1891.65,1895.788,1886.288,1891.165,15181.0,8,4,2,0.0,2022,9.5,0.48500000000012733,4.13799999999992,4.876999999999953,1895.275,1882.752,1.1455461568227998,0.0,4.0,0.5534311592046708,5.0,1902.395,1891.021,0.9242996390863891,0.0,2.0,0.4397714894103878,2.0,-0.4573909813960722,-0.016025377450373444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98574778946313,66.75767690483067,1876.938445563071,1857.5816060284737,1832.2663440329754,2.1541712485292965,1.0,1.0,1.0,1.0,0.760062350580121,7.913179225267647,0.9053932356431865,0.053974361551617125,-0.4573909813960722,2.31288485799373,,,,,0.0,0.0,0.0,1.4793660913019435,1.2575225391739888,1.4793660913019435,0.4444444444444444,0.6172839506172839,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7652447984495302,1.0,2.7271831320790794,3.639088316540954,1.0,1.0,0.0,0.0,0.5
2022-02-18 10:00:00+00:00,1891.197,1899.974,1889.375,1891.844,26301.0,12,4,2,1.0,2022,10.598999999999933,0.6470000000001619,8.129999999999882,1.821999999999889,1895.275,1882.752,1.1455461568227998,0.0,5.0,0.5534311592046708,6.0,1902.395,1891.021,0.9242996390863891,0.0,3.0,0.4397714894103878,3.0,-0.37290040750605974,-0.08944827612285579,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.20084808420137,67.59882033760692,1878.3580221761117,1858.925229321475,1832.85915653016,2.1120653962328224,1.0,1.0,1.0,1.0,0.75108725241616,7.947504761263897,1.5035930505771178,0.07031960467982461,-0.8705719219246576,2.3843454211215045,,,,,0.0,0.0,0.0,1.4630754828452994,1.2427266132308548,1.4630754828452994,0.390625,0.5181347150259068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7088824742300988,1.0,2.629881632165898,3.5917125072498903,1.0,1.0,0.0,0.0,0.5
2022-02-18 14:00:00+00:00,1891.833,1897.879,1891.207,1895.491,16390.0,16,4,2,3.0,2022,6.671999999999798,3.6579999999999018,2.38799999999992,0.6259999999999764,1895.275,1882.752,1.1455461568227998,0.0,6.0,0.5534311592046708,7.0,,,,,,,,0.024369142856335606,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.863668339641162,71.99108825533631,1879.9897343498153,1860.3591811127899,1833.4823589527455,2.2147210934361463,1.0,1.0,1.0,1.0,0.7726233903603058,8.216704230864876,0.9614876954213475,0.4126959470764666,-0.5023879312005316,2.3826478147370413,,,,,0.0,0.0,0.0,1.4889634831387752,1.0,1.4889634831387752,0.34843205574912894,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6600351265732581,1.0,3.0181876441069506,4.098606502421927,1.0,1.0,0.0,0.0,0.5
2022-02-18 18:00:00+00:00,1895.459,1899.425,1893.563,1897.807,5782.0,20,4,2,0.0,2022,5.861999999999853,2.3479999999999563,1.6179999999999382,1.8959999999999582,1895.275,1882.752,1.1455461568227998,0.0,7.0,0.5534311592046708,8.0,,,,,,,,0.2991689238172525,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.463445894355655,74.52182523773561,1881.68661679269,1861.8277230299354,1834.1224051323202,2.346431230333581,1.0,1.0,1.0,1.0,0.7792381392942035,8.32510025925402,0.36817707139400424,0.2774283701117364,0.801801073074231,2.565149026884974,,,,,0.0,0.0,0.0,1.5223690700644135,1.0,1.5223690700644135,0.31446540880503143,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6239496660428491,1.0,3.2998715466059445,4.520636736401546,1.0,1.0,0.0,0.0,0.5
2022-02-20 18:00:00+00:00,1903.076,1906.406,1900.349,1904.863,3826.0,20,6,2,0.0,2022,6.057000000000016,1.7870000000000346,1.5429999999998927,2.727000000000089,1895.275,1882.752,1.1455461568227998,0.0,8.0,0.5534311592046708,9.0,,,,,,,,1.1304577781141378,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,8.481519775108225,80.66360468260012,1883.8938913838624,1863.5153809503302,1834.8262916484166,2.4026956222326588,1.0,1.0,1.0,1.0,0.8429083127195374,8.322698458877639,0.2522357408683212,0.210693371870047,1.5616305038717087,2.507215754234182,,,,,0.0,0.0,0.0,1.5207925158989948,1.0,0.0,0.2865329512893983,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6147240861103236,1.0,3.963010458844418,5.289766280981912,1.0,1.0,0.0,0.0,0.5
2022-02-20 22:00:00+00:00,1904.861,1908.105,1891.299,1896.819,18258.0,0,0,2,0.0,2022,16.80600000000004,8.042000000000144,3.2439999999999145,5.519999999999982,1895.275,1882.752,1.1455461568227998,0.0,8.0,0.5534311592046708,10.0,1908.105,1896.819,0.8384550411512547,1.0,0.0,0.7291685262500406,0.0,0.1609766952918931,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.591450471760467,61.243644748804904,1885.1248541092089,1864.8214052267879,1835.4431345175867,2.1168277876426727,1.0,1.0,1.0,1.0,0.7087935311942642,6.975242744157845,1.1598272138228942,0.8384550411512547,0.5894833129406996,0.1609766952918931,,,,,0.0,0.0,0.0,1.435361360498172,3.485195992726557,1.435361360498172,0.2857142857142857,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5469626881195289,1.0,2.5612050225385348,3.8007678562644114,1.0,1.0,0.0,0.0,0.5
2022-02-21 02:00:00+00:00,1896.788,1897.002,1887.562,1891.622,13829.0,4,0,2,0.0,2022,9.440000000000055,5.16599999999994,0.2139999999999418,4.060000000000173,1895.275,1882.752,1.1455461568227998,0.0,9.0,0.5534311592046708,11.0,1902.395,1891.021,0.9242996390863891,0.0,4.0,0.4397714894103878,8.0,-0.38166355486793385,-0.06279216985372844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.571257075525745,51.92458129966667,1885.7436299083317,1865.8724089433845,1836.002128203979,2.0761349118663968,1.0,1.0,1.0,1.0,0.6120409885701912,6.365415143955749,0.8671551429529928,0.539741014083688,-0.02319444543681172,-0.860075111873201,,,,,0.0,0.0,0.0,1.436738679319732,1.218806242449109,1.436738679319732,0.2624671916010499,0.43859649122807015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.47765097806151574,1.0,1.9442707728563944,3.2333112312815375,1.0,1.0,1.7221353339414451,4.214806862011301,0.5
2022-02-21 06:00:00+00:00,1891.593,1898.628,1891.289,1894.581,13890.0,8,0,2,0.0,2022,7.338999999999942,2.987999999999829,4.0470000000000255,0.3040000000000873,1895.275,1882.752,1.1455461568227998,0.0,10.0,0.5534311592046708,12.0,1902.395,1891.021,0.9242996390863891,0.0,5.0,0.4397714894103878,9.0,-0.07483590987664666,-0.38388449446799155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.273622798788972,56.293714576090245,1886.5852842027764,1866.9982360436438,1836.5850025502082,2.112124741766552,1.0,1.0,1.0,1.0,0.642958786703766,5.894606360231485,0.8599873695159553,0.322204176817503,-0.09812777808031153,-0.5783068943348011,,,,,0.0,0.0,0.0,1.4577349866679365,1.2378761138679764,1.4577349866679365,0.24271844660194175,0.3861003861003861,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,4.24936412176976,0.0,4.24936412176976,0.75,0.0,1.0,0.4181767127017737,1.0,2.2345427881132345,3.619780754132477,1.0,1.0,1.4583297480857418,4.669156913051761,0.5
2022-02-21 10:00:00+00:00,1894.587,1897.507,1892.349,1895.344,18374.0,12,0,2,1.0,2022,5.158000000000129,0.7570000000000618,2.163000000000011,2.2380000000000564,1895.275,1882.752,1.1455461568227998,0.0,11.0,0.5534311592046708,13.0,1902.395,1891.021,0.9242996390863891,0.0,6.0,0.4397714894103878,10.0,0.007908424485965649,-0.4954799862731893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.724873092283794,57.44439949236108,1887.4194476120358,1868.1098346301676,1837.1696691914997,2.2131683495712364,1.0,1.0,1.0,1.0,0.6410512800596625,5.38778341353027,1.1146363509521182,0.08676343965043416,-0.2822963696948466,0.4954799862731893,,,,,0.0,0.0,0.0,1.5002012589591318,1.2764460556582864,1.5002012589591318,0.22573363431151244,0.3448275862068966,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.463675240668292,0.0,4.463675240668292,0.75,0.0,0.0,0.3666323493899973,1.0,2.3659651744754027,3.8957442921223233,1.0,1.0,1.4626000705139988,5.050274030801555,0.5
2022-02-21 14:00:00+00:00,1895.322,1905.11,1895.322,1903.362,7123.0,16,0,2,3.0,2022,9.788000000000011,8.040000000000191,1.74799999999982,0.0,1903.362,1895.322,0.906771347521099,1.0,0.0,0.6649983632769416,0.0,,,,,,,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.866623346645957,67.74206005680097,1888.937785934699,1869.4922724878081,1837.8282993487983,2.193113735258259,1.0,1.0,1.0,1.0,0.8015785973160808,4.717212516372984,0.45379687763793725,0.906771347521099,-0.16928654137178056,1.3245177494138884,,,,,0.0,0.0,0.0,3.2997383065417107,1.0,3.2997383065417107,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,4.589684078031143,0.0,4.589684078031143,0.75,1.0,0.0,0.35585174410690423,1.0,3.1056687526190916,4.690611535112597,1.0,1.0,0.5349274255338824,4.730549427913463,0.5
